#nTracks, CPU_haswell_eigenInverse(one thread), CPU_haswelleigenInverse(60 threads), CPU_haswell(one thread), CPU_haswell(60 threads), GPU_GTX1680(track/thread), GPU_GTX1680(track/block), GPU_V100(track/thread),  GPU_V100(track/block) 
5,     0.388819;           11.7326;        3.70179;	       18.8504;        16.566784;         6.520672;      19.635201;     9.298944; 
10,    0.560404;           8.07871;        6.70508;             9.6089;        14.391360;         6.857120;      19.624960;     9.714688; 
50,	3.05636;           11.5055;        31.6755;            13.3259;        21.716896;        11.483136;      23.124992;     9.916416; 
100,	6.38663;            12.3532;        66.3587;            25.4507;        31.039455;        19.501057;      25.357311;    11.220992;
500,	25.6332;           14.5764;        328.581;	       29.3658;        43.690624;        89.131004;      31.466496;    17.377279;
1000,	56.1176;            19.699;        664.853;	        45.773;        54.922272;       165.313477;      31.919104;    25.044992;
5000,	295.659;           32.1929;         3132.8;	       306.068;       182.279495;       753.240723;      61.829121;    89.163773;
10000,	533.594;	   39.0683;        6588.97;            662.848;       397.412170;      1430.097778;      99.424255;   166.870010;
20000,  1081.02;           76.8216;          11928;            1480.83;                0;                0;     190.946304;   313.201660;
