nTracks,time,time_low_error,time_high_error
5,107.058,0.677912,0.677912
10,107.569,0.487435,0.487435
50,121.981,11.3421,11.3421
100,92.3359,6.1208,6.1208
500,106.866,0.22953,0.22953
1000,107.031,0.390481,0.390481
5000,130.555,8.01217,8.01217
10000,176.394,9.31326,9.31326
50000,493.741,2.17031,2.17031
100000,935.63,3.0481,3.0481
