nTracks,time,time_low_error,time_high_error
5,19.99,19.9521065,33.2038
10,42.77,30.6233,22.1889
50,34.55,21.1058,18.5626
100,25.88,13.5843,27.0102
500,30.06,14.3007,18.037
1000,38.69,19.8402,19.8126
5000,89.36,13.155,7.977
10000,113.02,17.3815,37.022
50000,441.89,22.54,18.509
100000,1010.14,164.342,577.11
