nTracks,time,time_low_error,time_high_error
5,23.6959,10.2481,10.2481
10,20.3485,6.63639,6.63639
50,20.576,0.891371,0.891371
100,22.5582,2.67568,2.67568
500,26.5285,0.711334,0.711334
1000,28.8097,1.18765,1.18765
5000,50.6173,0.819862,0.819862
10000,77.6142,3.78061,3.78061
50000,267.735,10.0188,10.0188
100000,499.106,7.35477,7.35477
