nTracks,time,time_low_error,time_high_error
5,18.7502,0.670525,0.670525
10,19.9529,0.625599,0.625599
50,21.9934,1.3874,1.3874
100,32.0072,11.0193,11.0193
500,29.0739,1.5041,1.5041
1000,42.1718,12.1753,12.1753
5000,63.7766,1.92339,1.92339
10000,103.653,6.8915,6.8915
50000,402.249,3.5323,3.5323
100000,748.815,10.3283,10.3283
