nTracks,time,time_low_error,time_high_error
5,11.3349,1.18862,1.18862
10,12.1833,1.33868,1.33868
50,12.6629,0.679936,0.679936
100,13.6393,0.46058,0.46058
500,22.805,4.68647,4.68647
1000,31.474,5.61843,5.61843
5000,86.1931,2.81446,2.81446
10000,161.438,9.39774,9.39774
50000,702.097,10.807,10.807
100000,1407.05,13.8538,13.8538
