nTracks,time,time_low_error,time_high_error
5,28.196,15.2925,15.2925
10,30.3602,18.909,18.909
50,23.4601,0.640936,0.640936
100,30.643,9.68714,9.68714
500,51.0825,18.7296,18.7296
1000,37.1174,2.55775,2.55775
5000,74.3909,17.2069,17.2069
10000,105.349,12.2588,12.2588
50000,330.716,6.98732,6.98732
100000,573.365,19.5282,19.5282
