nTracks,time,time_low_error,time_high_error
5,12.0796,0.0126508,0.0126508
10,11.7789,0.13017,0.13017
50,12.1532,0.351779,0.351779
100,23.7,14.4403,14.4403
500,21.7153,2.9319,2.9319
1000,24.6936,0.621455,0.621455
5000,77.9054,4.99847,4.99847
10000,141.912,2.87401,2.87401
50000,625.54,10.8322,10.8322
100000,1229.44,11.7456,11.7456
